time,1,2,3,4,5,6,7,8,9,10
2022/9/1 0:00,0.9057142857142856,0.9688888888888888,1.0171428571428571,0.685,0.541,0.8398687499999999,0.622,1.0100000000000002,0.99,1.01
2022/9/1 1:00,0.9057142857142856,0.9688888888888888,1.0171428571428571,0.685,0.541,0.8398687499999999,0.622,1.0100000000000002,0.99,1.01
2022/9/1 2:00,0.9057142857142856,0.9688888888888888,1.0171428571428571,0.6900000000000001,0.5426666666666667,0.84111875,0.628,1.0100000000000002,0.99,1.01
2022/9/1 3:00,0.9057142857142856,0.9688888888888888,1.0171428571428571,0.6900000000000001,0.5426666666666667,0.84111875,0.628,1.0100000000000002,0.99,1.01
2022/9/1 4:00,0.9057142857142856,0.9688888888888888,1.0171428571428571,0.685,0.541,0.8398687499999999,0.622,1.0100000000000002,0.99,1.01
2022/9/1 5:00,0.9057142857142856,0.9688888888888888,1.0171428571428571,0.685,0.541,0.8398687499999999,0.624,1.0100000000000002,0.99,1.01
2022/9/1 6:00,0.9057142857142856,0.9688888888888888,1.0171428571428571,0.685,0.541,0.8398687499999999,0.622,1.0100000000000002,0.99,1.01
2022/9/1 7:00,0.9657142857142856,0.9688888888888888,1.0171428571428571,0.6900000000000001,0.626,0.84111875,0.628,1.0100000000000002,0.99,1.01
2022/9/1 8:00,0.9657142857142856,0.9688888888888888,1.0171428571428571,0.935,0.8676666666666666,0.92424375,0.922,1.0100000000000002,0.99,1.01
2022/9/1 9:00,1.022857142857143,0.9688888888888888,1.0171428571428571,0.935,1.001,0.92424375,0.922,1.0100000000000002,0.99,1.01
2022/9/1 10:00,1.022857142857143,0.9688888888888888,1.0171428571428571,1.13,1.1176666666666666,0.99486875,1.156,1.0100000000000002,0.99,1.01
2022/9/1 11:00,1.022857142857143,0.9688888888888888,1.0171428571428571,1.13,1.111,1.01111875,1.132,1.0100000000000002,0.99,1.01
2022/9/1 12:00,0.9657142857142856,0.9688888888888888,1.0171428571428571,1.13,0.8626666666666667,0.92049375,0.904,1.0100000000000002,0.99,1.01
2022/9/1 13:00,0.9657142857142856,0.9688888888888888,1.0171428571428571,0.92,0.8626666666666667,0.92049375,0.904,1.0100000000000002,0.99,1.01
2022/9/1 14:00,1.022857142857143,0.9688888888888888,1.0171428571428571,0.92,1.111,0.98986875,1.132,1.0100000000000002,0.99,1.01
2022/9/1 15:00,1.022857142857143,0.9688888888888888,1.0171428571428571,1.11,1.111,1.00861875,1.132,1.0100000000000002,0.99,1.01
2022/9/1 16:00,1.022857142857143,0.9688888888888888,1.0171428571428571,1.27,1.1643333333333332,1.0486187500000002,1.3239999999999998,1.0100000000000002,0.99,1.01
2022/9/1 17:00,0.9657142857142856,0.9688888888888888,1.0171428571428571,1.27,0.9843333333333334,0.99486875,1.156,1.0100000000000002,0.99,1.01
2022/9/1 18:00,0.9657142857142856,0.9688888888888888,1.0171428571428571,1.11,0.9776666666666666,0.98986875,1.132,1.0100000000000002,0.99,1.01
2022/9/1 19:00,1.022857142857143,0.9688888888888888,1.0171428571428571,0.935,1.001,0.94611875,0.922,1.0100000000000002,0.99,1.01
2022/9/1 20:00,1.022857142857143,0.9688888888888888,1.0171428571428571,0.92,1.001,0.92424375,0.922,1.0100000000000002,0.99,1.01
2022/9/1 21:00,0.9657142857142856,0.9688888888888888,1.0171428571428571,0.935,0.8676666666666666,0.92424375,0.922,1.0100000000000002,0.99,1.01
2022/9/1 22:00,0.9657142857142856,0.9688888888888888,1.0171428571428571,0.935,0.8676666666666666,0.92424375,0.922,1.0100000000000002,0.99,1.01
2022/9/1 23:00,0.9057142857142856,0.9688888888888888,1.0171428571428571,0.935,0.701,0.92424375,0.922,1.0100000000000002,0.99,1.01
2022/9/2 0:00,0.9057142857142856,0.9688888888888888,1.0171428571428571,0.6900000000000001,0.6193333333333333,0.84111875,0.7260000000000001,1.0100000000000002,0.99,1.01
2022/9/2 1:00,0.9057142857142856,0.9688888888888888,1.0171428571428571,0.6900000000000001,0.5426666666666667,0.84111875,0.628,1.0100000000000002,0.99,1.01
2022/9/2 2:00,0.9057142857142856,0.9688888888888888,1.0171428571428571,0.6900000000000001,0.5426666666666667,0.84111875,0.628,1.0100000000000002,0.99,1.01
2022/9/2 3:00,0.9057142857142856,0.9688888888888888,1.0171428571428571,0.685,0.541,0.8398687499999999,0.622,1.0100000000000002,0.99,1.01
2022/9/2 4:00,0.9057142857142856,0.9688888888888888,1.0171428571428571,0.685,0.541,0.8398687499999999,0.622,1.0100000000000002,0.99,1.01
2022/9/2 5:00,0.9057142857142856,0.9688888888888888,1.0171428571428571,0.6900000000000001,0.5426666666666667,0.84111875,0.628,1.0100000000000002,0.99,1.01
2022/9/2 6:00,0.9057142857142856,0.9688888888888888,1.0171428571428571,0.6900000000000001,0.5426666666666667,0.84111875,0.628,1.0100000000000002,0.99,1.01
2022/9/2 7:00,0.9657142857142856,0.9688888888888888,1.0171428571428571,0.6900000000000001,0.7093333333333334,0.84111875,0.628,1.0100000000000002,0.99,1.01
2022/9/2 8:00,0.9657142857142856,0.9688888888888888,1.0171428571428571,0.6900000000000001,0.8676666666666666,0.92424375,0.8240000000000001,1.0100000000000002,0.99,1.01
2022/9/2 9:00,1.022857142857143,0.9688888888888888,1.0171428571428571,0.935,1.001,0.92424375,0.922,1.0100000000000002,0.99,1.01
2022/9/2 10:00,1.022857142857143,0.9688888888888888,1.0171428571428571,1.11,1.111,0.96799375,1.132,1.0100000000000002,0.99,1.01
2022/9/2 11:00,1.022857142857143,0.9688888888888888,1.0171428571428571,1.11,1.111,1.00861875,1.132,1.0100000000000002,0.99,1.01
2022/9/2 12:00,0.9657142857142856,0.9688888888888888,1.0171428571428571,0.92,0.8626666666666667,0.92049375,0.904,1.0100000000000002,0.99,1.01
2022/9/2 13:00,0.9657142857142856,0.9688888888888888,1.0171428571428571,0.92,0.8626666666666667,0.92049375,0.904,1.0100000000000002,0.99,1.01
2022/9/2 14:00,1.022857142857143,0.9688888888888888,1.0171428571428571,1.11,1.111,0.96611875,1.132,1.0100000000000002,0.99,1.01
2022/9/2 15:00,1.022857142857143,0.9688888888888888,1.0171428571428571,1.11,1.111,1.00861875,1.132,1.0100000000000002,0.99,1.01
2022/9/2 16:00,1.022857142857143,0.9688888888888888,1.0171428571428571,1.27,1.1643333333333332,1.0486187500000002,1.3239999999999998,1.0100000000000002,0.99,1.01
2022/9/2 17:00,0.9657142857142856,0.9688888888888888,1.0171428571428571,1.13,0.9843333333333334,0.99486875,1.148,1.0100000000000002,0.99,1.01
2022/9/2 18:00,0.9657142857142856,0.9688888888888888,1.0171428571428571,1.11,0.9776666666666666,0.98986875,1.132,1.0100000000000002,0.99,1.01
2022/9/2 19:00,1.022857142857143,0.9688888888888888,1.0171428571428571,0.935,1.001,0.92424375,0.922,1.0100000000000002,0.99,1.01
2022/9/2 20:00,1.022857142857143,0.9688888888888888,1.0171428571428571,0.935,1.001,0.92424375,0.922,1.0100000000000002,0.99,1.01
2022/9/2 21:00,0.9657142857142856,0.9688888888888888,1.0171428571428571,0.935,0.8676666666666666,0.92424375,0.922,1.0100000000000002,0.99,1.01
2022/9/2 22:00,0.9657142857142856,0.9688888888888888,1.0171428571428571,0.935,0.8676666666666666,0.92424375,0.922,1.0100000000000002,0.99,1.01
2022/9/2 23:00,0.9057142857142856,0.9688888888888888,1.0171428571428571,0.92,0.6960000000000001,0.92049375,0.904,1.0100000000000002,0.99,1.01
2022/9/3 0:00,0.9057142857142856,0.9688888888888888,1.0171428571428571,0.68,0.616,0.8686187500000001,0.616,1.0100000000000002,0.99,1.01
2022/9/3 1:00,0.9057142857142856,0.9688888888888888,1.0171428571428571,0.68,0.5393333333333333,0.83861875,0.616,1.0100000000000002,0.99,1.01
2022/9/3 2:00,0.9057142857142856,0.9688888888888888,1.0171428571428571,0.68,0.5393333333333333,0.83861875,0.616,1.0100000000000002,0.99,1.01
2022/9/3 3:00,0.9057142857142856,0.9688888888888888,1.0171428571428571,0.68,0.5393333333333333,0.83861875,0.616,1.0100000000000002,0.99,1.01
2022/9/3 4:00,0.9057142857142856,0.9688888888888888,1.0171428571428571,0.6900000000000001,0.5426666666666667,0.84111875,0.628,1.0100000000000002,0.99,1.01
2022/9/3 5:00,0.9057142857142856,0.9688888888888888,1.0171428571428571,0.6900000000000001,0.5426666666666667,0.84111875,0.628,1.0100000000000002,0.99,1.01
2022/9/3 6:00,0.9057142857142856,0.9688888888888888,1.0171428571428571,0.6900000000000001,0.5426666666666667,0.84111875,0.628,1.0100000000000002,0.99,1.01
2022/9/3 7:00,0.9657142857142856,0.9688888888888888,1.0171428571428571,0.6900000000000001,0.7093333333333334,0.84111875,0.628,1.0100000000000002,0.99,1.01
2022/9/3 8:00,0.9657142857142856,0.9688888888888888,1.0171428571428571,0.935,0.8676666666666666,0.92424375,0.922,1.0100000000000002,0.99,1.01
2022/9/3 9:00,1.022857142857143,0.9688888888888888,1.0171428571428571,0.935,1.001,0.92424375,0.922,1.0100000000000002,0.99,1.01
2022/9/3 10:00,1.022857142857143,0.9688888888888888,1.0171428571428571,1.13,1.1176666666666666,0.97299375,1.156,1.0100000000000002,0.99,1.01
2022/9/3 11:00,1.022857142857143,0.9688888888888888,1.0171428571428571,1.13,1.1176666666666666,1.01361875,1.156,1.0100000000000002,0.99,1.01
2022/9/3 12:00,0.9657142857142856,0.9688888888888888,1.0171428571428571,0.935,0.8676666666666666,0.94861875,0.922,1.0100000000000002,0.99,1.01
2022/9/3 13:00,0.9657142857142856,0.9688888888888888,1.0171428571428571,0.935,0.8676666666666666,0.92424375,0.922,1.0100000000000002,0.99,1.01
2022/9/3 14:00,1.022857142857143,0.9688888888888888,1.0171428571428571,1.13,1.1176666666666666,0.99486875,1.156,1.0100000000000002,0.99,1.01
2022/9/3 15:00,1.022857142857143,0.9688888888888888,1.0171428571428571,1.27,1.1643333333333332,1.0486187500000002,1.3239999999999998,1.0100000000000002,0.99,1.01
2022/9/3 16:00,1.022857142857143,0.9688888888888888,1.0171428571428571,1.27,1.1643333333333332,1.0486187500000002,1.3239999999999998,1.0100000000000002,0.99,1.01
